img_name,label
15431.jpg,neutral
15432.jpg,angry
15433.jpg,neutral
15434.jpg,sad
15435.jpg,sad
15436.jpg,angry
15437.jpg,happy
15438.jpg,happy
15439.jpg,surprise
15440.jpg,happy
15441.jpg,surprise
15442.jpg,happy
15443.jpg,happy
15444.jpg,surprise
15445.jpg,angry
15446.jpg,angry
15447.jpg,fear
15448.jpg,surprise
15449.jpg,neutral
15450.jpg,happy
15451.jpg,happy
15452.jpg,surprise
15453.jpg,neutral
15454.jpg,neutral
15455.jpg,sad
15456.jpg,surprise
15457.jpg,happy
15458.jpg,happy
15459.jpg,happy
15460.jpg,sad
15461.jpg,happy
15462.jpg,happy
15463.jpg,fear
15464.jpg,happy
15465.jpg,neutral
15466.jpg,sad
15467.jpg,neutral
15468.jpg,angry
15469.jpg,happy
15470.jpg,neutral
15471.jpg,neutral
15472.jpg,angry
15473.jpg,neutral
15474.jpg,happy
15475.jpg,angry
15476.jpg,angry
15477.jpg,happy
15478.jpg,sad
15479.jpg,neutral
15480.jpg,sad
15481.jpg,sad
15482.jpg,happy
15483.jpg,sad
15484.jpg,surprise
15485.jpg,neutral
15486.jpg,sad
15487.jpg,neutral
15488.jpg,happy
15489.jpg,fear
15490.jpg,sad
15491.jpg,neutral
15492.jpg,happy
15493.jpg,surprise
15494.jpg,neutral
15495.jpg,neutral
15496.jpg,angry
15497.jpg,sad
15498.jpg,surprise
15499.jpg,happy
15500.jpg,neutral
15501.jpg,happy
15502.jpg,surprise
15503.jpg,fear
15504.jpg,neutral
15505.jpg,neutral
15506.jpg,neutral
15507.jpg,neutral
15508.jpg,angry
15509.jpg,angry
15510.jpg,angry
15511.jpg,happy
15512.jpg,angry
15513.jpg,angry
15514.jpg,neutral
15515.jpg,surprise
15516.jpg,sad
15517.jpg,sad
15518.jpg,sad
15519.jpg,neutral
15520.jpg,happy
15521.jpg,fear
15522.jpg,happy
15523.jpg,angry
15524.jpg,happy
15525.jpg,fear
15526.jpg,angry
15527.jpg,fear
15528.jpg,happy
15529.jpg,sad
15530.jpg,happy
15531.jpg,neutral
15532.jpg,neutral
15533.jpg,sad
15534.jpg,angry
15535.jpg,surprise
15536.jpg,angry
15537.jpg,fear
15538.jpg,angry
15539.jpg,surprise
15540.jpg,fear
15541.jpg,fear
15542.jpg,surprise
15543.jpg,fear
15544.jpg,fear
15545.jpg,surprise
15546.jpg,sad
15547.jpg,happy
15548.jpg,disgust
15549.jpg,fear
15550.jpg,fear
15551.jpg,happy
15552.jpg,fear
15553.jpg,happy
15554.jpg,happy
15555.jpg,fear
15556.jpg,neutral
15557.jpg,neutral
15558.jpg,angry
15559.jpg,happy
15560.jpg,neutral
15561.jpg,surprise
15562.jpg,happy
15563.jpg,happy
15564.jpg,fear
15565.jpg,surprise
15566.jpg,neutral
15567.jpg,neutral
15568.jpg,neutral
15569.jpg,sad
15570.jpg,angry
15571.jpg,surprise
15572.jpg,angry
15573.jpg,sad
15574.jpg,fear
15575.jpg,happy
15576.jpg,happy
15577.jpg,happy
15578.jpg,neutral
15579.jpg,happy
15580.jpg,happy
15581.jpg,fear
15582.jpg,sad
15583.jpg,neutral
15584.jpg,neutral
15585.jpg,happy
15586.jpg,happy
15587.jpg,happy
15588.jpg,fear
15589.jpg,angry
15590.jpg,fear
15591.jpg,neutral
15592.jpg,sad
15593.jpg,happy
15594.jpg,happy
15595.jpg,fear
15596.jpg,neutral
15597.jpg,angry
15598.jpg,happy
15599.jpg,neutral
15600.jpg,happy
15601.jpg,neutral
15602.jpg,sad
15603.jpg,neutral
15604.jpg,happy
15605.jpg,disgust
15606.jpg,neutral
15607.jpg,sad
15608.jpg,fear
15609.jpg,sad
15610.jpg,disgust
15611.jpg,surprise
15612.jpg,happy
15613.jpg,fear
15614.jpg,neutral
15615.jpg,angry
15616.jpg,angry
15617.jpg,surprise
15618.jpg,fear
15619.jpg,sad
15620.jpg,neutral
15621.jpg,angry
15622.jpg,happy
15623.jpg,happy
15624.jpg,neutral
15625.jpg,neutral
15626.jpg,angry
15627.jpg,angry
15628.jpg,angry
15629.jpg,neutral
15630.jpg,happy
15631.jpg,disgust
15632.jpg,happy
15633.jpg,neutral
15634.jpg,surprise
15635.jpg,fear
15636.jpg,angry
15637.jpg,fear
15638.jpg,fear
15639.jpg,fear
15640.jpg,angry
15641.jpg,angry
15642.jpg,angry
15643.jpg,happy
15644.jpg,fear
15645.jpg,surprise
15646.jpg,sad
15647.jpg,happy
15648.jpg,sad
15649.jpg,neutral
15650.jpg,happy
15651.jpg,happy
15652.jpg,happy
15653.jpg,happy
15654.jpg,happy
15655.jpg,happy
15656.jpg,neutral
15657.jpg,happy
15658.jpg,angry
15659.jpg,fear
15660.jpg,neutral
15661.jpg,happy
15662.jpg,surprise
15663.jpg,neutral
15664.jpg,fear
15665.jpg,happy
15666.jpg,happy
15667.jpg,sad
15668.jpg,happy
15669.jpg,sad
15670.jpg,happy
15671.jpg,surprise
15672.jpg,surprise
15673.jpg,surprise
15674.jpg,sad
15675.jpg,happy
15676.jpg,angry
15677.jpg,surprise
15678.jpg,neutral
15679.jpg,angry
15680.jpg,angry
15681.jpg,fear
15682.jpg,neutral
15683.jpg,happy
15684.jpg,surprise
15685.jpg,angry
15686.jpg,happy
15687.jpg,sad
15688.jpg,neutral
15689.jpg,happy
15690.jpg,fear
15691.jpg,happy
15692.jpg,disgust
15693.jpg,angry
15694.jpg,happy
15695.jpg,fear
15696.jpg,disgust
15697.jpg,surprise
15698.jpg,happy
15699.jpg,sad
15700.jpg,angry
15701.jpg,happy
15702.jpg,fear
15703.jpg,fear
15704.jpg,neutral
15705.jpg,happy
15706.jpg,happy
15707.jpg,surprise
15708.jpg,angry
15709.jpg,neutral
15710.jpg,neutral
15711.jpg,neutral
15712.jpg,sad
15713.jpg,happy
15714.jpg,happy
15715.jpg,happy
15716.jpg,happy
15717.jpg,neutral
15718.jpg,happy
15719.jpg,happy
15720.jpg,happy
15721.jpg,fear
15722.jpg,sad
15723.jpg,angry
15724.jpg,neutral
15725.jpg,happy
15726.jpg,surprise
15727.jpg,sad
15728.jpg,surprise
15729.jpg,angry
15730.jpg,sad
15731.jpg,sad
15732.jpg,happy
15733.jpg,surprise
15734.jpg,sad
15735.jpg,happy
15736.jpg,surprise
15737.jpg,angry
15738.jpg,happy
15739.jpg,angry
15740.jpg,happy
15741.jpg,surprise
15742.jpg,happy
15743.jpg,surprise
15744.jpg,sad
15745.jpg,fear
15746.jpg,sad
15747.jpg,fear
15748.jpg,fear
15749.jpg,sad
15750.jpg,fear
15751.jpg,sad
15752.jpg,angry
15753.jpg,surprise
15754.jpg,happy
15755.jpg,sad
15756.jpg,neutral
15757.jpg,happy
15758.jpg,happy
15759.jpg,angry
15760.jpg,sad
15761.jpg,sad
15762.jpg,surprise
15763.jpg,sad
15764.jpg,neutral
15765.jpg,surprise
15766.jpg,happy
15767.jpg,angry
15768.jpg,fear
15769.jpg,happy
15770.jpg,neutral
15771.jpg,happy
15772.jpg,neutral
15773.jpg,happy
15774.jpg,happy
15775.jpg,angry
15776.jpg,angry
15777.jpg,surprise
15778.jpg,sad
15779.jpg,fear
15780.jpg,sad
15781.jpg,neutral
15782.jpg,surprise
15783.jpg,neutral
15784.jpg,neutral
15785.jpg,neutral
15786.jpg,happy
15787.jpg,neutral
15788.jpg,happy
15789.jpg,happy
15790.jpg,fear
15791.jpg,happy
15792.jpg,happy
15793.jpg,fear
15794.jpg,happy
15795.jpg,disgust
15796.jpg,happy
15797.jpg,happy
15798.jpg,surprise
15799.jpg,fear
15800.jpg,neutral
15801.jpg,neutral
15802.jpg,happy
15803.jpg,happy
15804.jpg,fear
15805.jpg,sad
15806.jpg,neutral
15807.jpg,surprise
15808.jpg,neutral
15809.jpg,happy
15810.jpg,neutral
15811.jpg,fear
15812.jpg,disgust
15813.jpg,neutral
15814.jpg,happy
15815.jpg,fear
15816.jpg,neutral
15817.jpg,happy
15818.jpg,fear
15819.jpg,fear
15820.jpg,happy
15821.jpg,surprise
15822.jpg,happy
15823.jpg,happy
15824.jpg,fear
15825.jpg,happy
15826.jpg,happy
15827.jpg,neutral
15828.jpg,happy
15829.jpg,happy
15830.jpg,sad
15831.jpg,surprise
15832.jpg,disgust
15833.jpg,angry
15834.jpg,surprise
15835.jpg,happy
15836.jpg,happy
15837.jpg,happy
15838.jpg,surprise
15839.jpg,fear
15840.jpg,surprise
15841.jpg,surprise
15842.jpg,angry
15843.jpg,fear
15844.jpg,happy
15845.jpg,fear
15846.jpg,happy
15847.jpg,surprise
15848.jpg,surprise
15849.jpg,happy
15850.jpg,happy
15851.jpg,neutral
15852.jpg,angry
15853.jpg,neutral
15854.jpg,neutral
15855.jpg,neutral
15856.jpg,fear
15857.jpg,neutral
15858.jpg,angry
15859.jpg,neutral
15860.jpg,angry
15861.jpg,happy
15862.jpg,sad
15863.jpg,sad
15864.jpg,happy
15865.jpg,sad
15866.jpg,surprise
15867.jpg,sad
15868.jpg,sad
15869.jpg,neutral
15870.jpg,happy
15871.jpg,angry
15872.jpg,angry
15873.jpg,surprise
15874.jpg,happy
15875.jpg,surprise
15876.jpg,fear
15877.jpg,neutral
15878.jpg,neutral
15879.jpg,sad
15880.jpg,happy
15881.jpg,fear
15882.jpg,sad
15883.jpg,surprise
15884.jpg,happy
15885.jpg,happy
15886.jpg,surprise
15887.jpg,fear
15888.jpg,happy
15889.jpg,sad
15890.jpg,neutral
15891.jpg,angry
15892.jpg,happy
15893.jpg,happy
15894.jpg,sad
15895.jpg,sad
15896.jpg,fear
15897.jpg,angry
15898.jpg,surprise
15899.jpg,fear
15900.jpg,fear
15901.jpg,neutral
15902.jpg,sad
15903.jpg,surprise
15904.jpg,angry
15905.jpg,angry
15906.jpg,sad
15907.jpg,angry
15908.jpg,sad
15909.jpg,happy
15910.jpg,sad
15911.jpg,fear
15912.jpg,fear
15913.jpg,happy
15914.jpg,surprise
15915.jpg,sad
15916.jpg,fear
15917.jpg,angry
15918.jpg,happy
15919.jpg,fear
15920.jpg,neutral
15921.jpg,happy
15922.jpg,angry
15923.jpg,neutral
15924.jpg,angry
15925.jpg,angry
15926.jpg,angry
15927.jpg,sad
15928.jpg,sad
15929.jpg,happy
15930.jpg,fear
15931.jpg,surprise
15932.jpg,fear
15933.jpg,neutral
15934.jpg,happy
15935.jpg,fear
15936.jpg,sad
15937.jpg,neutral
15938.jpg,surprise
15939.jpg,angry
15940.jpg,fear
15941.jpg,happy
15942.jpg,angry
15943.jpg,sad
15944.jpg,happy
15945.jpg,angry
15946.jpg,fear
15947.jpg,sad
15948.jpg,happy
15949.jpg,neutral
15950.jpg,neutral
15951.jpg,fear
15952.jpg,neutral
15953.jpg,neutral
15954.jpg,sad
15955.jpg,neutral
15956.jpg,happy
15957.jpg,happy
15958.jpg,surprise
15959.jpg,neutral
15960.jpg,sad
15961.jpg,neutral
15962.jpg,happy
15963.jpg,happy
15964.jpg,happy
15965.jpg,fear
15966.jpg,sad
15967.jpg,happy
15968.jpg,neutral
15969.jpg,neutral
15970.jpg,neutral
15971.jpg,angry
15972.jpg,fear
15973.jpg,angry
15974.jpg,sad
15975.jpg,surprise
15976.jpg,surprise
15977.jpg,happy
15978.jpg,fear
15979.jpg,surprise
15980.jpg,neutral
15981.jpg,surprise
15982.jpg,neutral
15983.jpg,happy
15984.jpg,happy
15985.jpg,angry
15986.jpg,disgust
15987.jpg,happy
15988.jpg,neutral
15989.jpg,neutral
15990.jpg,sad
15991.jpg,happy
15992.jpg,sad
15993.jpg,surprise
15994.jpg,angry
15995.jpg,happy
15996.jpg,angry
15997.jpg,neutral
15998.jpg,sad
15999.jpg,fear
16000.jpg,sad
16001.jpg,sad
16002.jpg,sad
16003.jpg,angry
16004.jpg,neutral
16005.jpg,sad
16006.jpg,happy
16007.jpg,happy
16008.jpg,happy
16009.jpg,fear
16010.jpg,happy
16011.jpg,fear
16012.jpg,happy
16013.jpg,sad
16014.jpg,neutral
16015.jpg,happy
16016.jpg,fear
16017.jpg,neutral
16018.jpg,sad
16019.jpg,neutral
16020.jpg,sad
16021.jpg,surprise
16022.jpg,sad
16023.jpg,happy
16024.jpg,surprise
16025.jpg,neutral
16026.jpg,happy
16027.jpg,happy
16028.jpg,neutral
16029.jpg,surprise
16030.jpg,fear
16031.jpg,happy
16032.jpg,happy
16033.jpg,happy
16034.jpg,sad
16035.jpg,fear
16036.jpg,fear
16037.jpg,sad
16038.jpg,neutral
16039.jpg,happy
16040.jpg,surprise
16041.jpg,angry
16042.jpg,sad
16043.jpg,neutral
16044.jpg,sad
16045.jpg,neutral
16046.jpg,sad
16047.jpg,neutral
16048.jpg,sad
16049.jpg,happy
16050.jpg,neutral
16051.jpg,happy
16052.jpg,fear
16053.jpg,angry
16054.jpg,neutral
16055.jpg,happy
16056.jpg,neutral
16057.jpg,happy
16058.jpg,happy
16059.jpg,fear
16060.jpg,sad
16061.jpg,surprise
16062.jpg,disgust
16063.jpg,neutral
16064.jpg,sad
16065.jpg,neutral
16066.jpg,neutral
16067.jpg,happy
16068.jpg,neutral
16069.jpg,happy
16070.jpg,fear
16071.jpg,angry
16072.jpg,surprise
16073.jpg,neutral
16074.jpg,happy
16075.jpg,fear
16076.jpg,angry
16077.jpg,fear
16078.jpg,sad
16079.jpg,neutral
16080.jpg,fear
16081.jpg,sad
16082.jpg,sad
16083.jpg,fear
16084.jpg,fear
16085.jpg,surprise
16086.jpg,sad
16087.jpg,angry
16088.jpg,surprise
16089.jpg,angry
16090.jpg,neutral
16091.jpg,angry
16092.jpg,surprise
16093.jpg,sad
16094.jpg,sad
16095.jpg,fear
16096.jpg,neutral
16097.jpg,neutral
16098.jpg,neutral
16099.jpg,sad
16100.jpg,surprise
16101.jpg,happy
16102.jpg,sad
16103.jpg,sad
16104.jpg,happy
16105.jpg,angry
16106.jpg,sad
16107.jpg,sad
16108.jpg,disgust
16109.jpg,surprise
16110.jpg,happy
16111.jpg,neutral
16112.jpg,happy
16113.jpg,surprise
16114.jpg,happy
16115.jpg,sad
16116.jpg,neutral
16117.jpg,happy
16118.jpg,angry
16119.jpg,sad
16120.jpg,happy
16121.jpg,neutral
16122.jpg,happy
16123.jpg,happy
16124.jpg,happy
16125.jpg,surprise
16126.jpg,neutral
16127.jpg,neutral
16128.jpg,angry
16129.jpg,angry
16130.jpg,fear
16131.jpg,angry
16132.jpg,neutral
16133.jpg,fear
16134.jpg,fear
16135.jpg,angry
16136.jpg,happy
16137.jpg,surprise
16138.jpg,sad
16139.jpg,sad
16140.jpg,happy
16141.jpg,sad
16142.jpg,neutral
16143.jpg,sad
16144.jpg,neutral
16145.jpg,angry
16146.jpg,happy
16147.jpg,surprise
16148.jpg,neutral
16149.jpg,surprise
16150.jpg,fear
16151.jpg,neutral
16152.jpg,happy
16153.jpg,sad
16154.jpg,happy
16155.jpg,sad
16156.jpg,happy
16157.jpg,happy
16158.jpg,surprise
16159.jpg,neutral
16160.jpg,disgust
16161.jpg,sad
16162.jpg,happy
16163.jpg,happy
16164.jpg,angry
16165.jpg,angry
16166.jpg,neutral
16167.jpg,happy
16168.jpg,happy
16169.jpg,sad
16170.jpg,surprise
16171.jpg,angry
16172.jpg,sad
16173.jpg,happy
16174.jpg,angry
16175.jpg,surprise
16176.jpg,sad
16177.jpg,angry
16178.jpg,sad
16179.jpg,surprise
16180.jpg,fear
16181.jpg,neutral
16182.jpg,surprise
16183.jpg,happy
16184.jpg,happy
16185.jpg,disgust
16186.jpg,fear
16187.jpg,surprise
16188.jpg,neutral
16189.jpg,angry
16190.jpg,surprise
16191.jpg,happy
16192.jpg,happy
16193.jpg,fear
16194.jpg,angry
16195.jpg,sad
16196.jpg,angry
16197.jpg,angry
16198.jpg,happy
16199.jpg,neutral
16200.jpg,neutral
16201.jpg,fear
16202.jpg,neutral
16203.jpg,neutral
16204.jpg,angry
16205.jpg,sad
16206.jpg,happy
16207.jpg,angry
16208.jpg,surprise
16209.jpg,sad
16210.jpg,neutral
16211.jpg,angry
16212.jpg,neutral
16213.jpg,neutral
16214.jpg,angry
16215.jpg,neutral
16216.jpg,neutral
16217.jpg,happy
16218.jpg,happy
16219.jpg,angry
16220.jpg,sad
16221.jpg,fear
16222.jpg,neutral
16223.jpg,angry
16224.jpg,angry
16225.jpg,angry
16226.jpg,sad
16227.jpg,neutral
16228.jpg,surprise
16229.jpg,angry
16230.jpg,sad
16231.jpg,sad
16232.jpg,angry
16233.jpg,happy
16234.jpg,angry
16235.jpg,surprise
16236.jpg,happy
16237.jpg,fear
16238.jpg,sad
16239.jpg,neutral
16240.jpg,happy
16241.jpg,neutral
16242.jpg,sad
16243.jpg,angry
16244.jpg,surprise
16245.jpg,angry
16246.jpg,sad
16247.jpg,sad
16248.jpg,fear
16249.jpg,neutral
16250.jpg,sad
16251.jpg,angry
16252.jpg,happy
16253.jpg,neutral
16254.jpg,surprise
16255.jpg,neutral
16256.jpg,angry
16257.jpg,angry
16258.jpg,sad
16259.jpg,fear
16260.jpg,happy
16261.jpg,surprise
16262.jpg,surprise
16263.jpg,neutral
16264.jpg,angry
16265.jpg,angry
16266.jpg,neutral
16267.jpg,fear
16268.jpg,disgust
16269.jpg,angry
16270.jpg,angry
16271.jpg,surprise
16272.jpg,sad
16273.jpg,neutral
16274.jpg,happy
16275.jpg,happy
16276.jpg,sad
16277.jpg,sad
16278.jpg,angry
16279.jpg,happy
16280.jpg,neutral
16281.jpg,neutral
16282.jpg,happy
16283.jpg,angry
16284.jpg,surprise
16285.jpg,disgust
16286.jpg,surprise
16287.jpg,surprise
16288.jpg,angry
16289.jpg,neutral
16290.jpg,fear
16291.jpg,sad
16292.jpg,happy
16293.jpg,fear
16294.jpg,neutral
16295.jpg,happy
16296.jpg,neutral
16297.jpg,surprise
16298.jpg,sad
16299.jpg,neutral
16300.jpg,happy
16301.jpg,happy
16302.jpg,surprise
16303.jpg,neutral
16304.jpg,sad
16305.jpg,sad
16306.jpg,neutral
16307.jpg,angry
16308.jpg,surprise
16309.jpg,neutral
16310.jpg,sad
16311.jpg,happy
16312.jpg,surprise
16313.jpg,angry
16314.jpg,fear
16315.jpg,surprise
16316.jpg,sad
16317.jpg,neutral
16318.jpg,sad
16319.jpg,sad
16320.jpg,neutral
16321.jpg,neutral
16322.jpg,angry
16323.jpg,neutral
16324.jpg,disgust
16325.jpg,angry
16326.jpg,angry
16327.jpg,happy
16328.jpg,neutral
16329.jpg,sad
16330.jpg,sad
16331.jpg,fear
16332.jpg,angry
16333.jpg,happy
16334.jpg,surprise
16335.jpg,happy
16336.jpg,disgust
16337.jpg,disgust
16338.jpg,angry
16339.jpg,surprise
16340.jpg,fear
16341.jpg,sad
16342.jpg,fear
16343.jpg,sad
16344.jpg,happy
16345.jpg,disgust
16346.jpg,happy
16347.jpg,sad
16348.jpg,angry
16349.jpg,sad
16350.jpg,sad
16351.jpg,angry
16352.jpg,sad
16353.jpg,sad
16354.jpg,happy
16355.jpg,sad
16356.jpg,surprise
16357.jpg,neutral
16358.jpg,sad
16359.jpg,surprise
16360.jpg,surprise
16361.jpg,sad
16362.jpg,angry
16363.jpg,fear
16364.jpg,sad
16365.jpg,happy
16366.jpg,fear
16367.jpg,surprise
16368.jpg,sad
16369.jpg,angry
16370.jpg,angry
16371.jpg,neutral
16372.jpg,angry
16373.jpg,neutral
16374.jpg,happy
16375.jpg,surprise
16376.jpg,fear
16377.jpg,surprise
16378.jpg,fear
16379.jpg,happy
16380.jpg,neutral
16381.jpg,happy
16382.jpg,angry
16383.jpg,fear
16384.jpg,angry
16385.jpg,surprise
16386.jpg,surprise
16387.jpg,neutral
16388.jpg,happy
16389.jpg,happy
16390.jpg,sad
16391.jpg,surprise
16392.jpg,sad
16393.jpg,surprise
16394.jpg,fear
16395.jpg,fear
16396.jpg,fear
16397.jpg,disgust
16398.jpg,sad
16399.jpg,happy
16400.jpg,sad
16401.jpg,happy
16402.jpg,sad
16403.jpg,surprise
16404.jpg,angry
16405.jpg,angry
16406.jpg,surprise
16407.jpg,neutral
16408.jpg,neutral
16409.jpg,neutral
16410.jpg,happy
16411.jpg,fear
16412.jpg,fear
16413.jpg,happy
16414.jpg,fear
16415.jpg,happy
16416.jpg,happy
16417.jpg,fear
16418.jpg,fear
16419.jpg,surprise
16420.jpg,happy
16421.jpg,happy
16422.jpg,neutral
16423.jpg,sad
16424.jpg,happy
16425.jpg,fear
16426.jpg,fear
16427.jpg,surprise
16428.jpg,fear
16429.jpg,neutral
16430.jpg,neutral
16431.jpg,sad
16432.jpg,happy
16433.jpg,happy
16434.jpg,angry
16435.jpg,happy
16436.jpg,happy
16437.jpg,happy
16438.jpg,sad
16439.jpg,sad
16440.jpg,disgust
16441.jpg,fear
16442.jpg,happy
16443.jpg,sad
16444.jpg,fear
16445.jpg,sad
16446.jpg,sad
16447.jpg,happy
16448.jpg,angry
16449.jpg,sad
16450.jpg,happy
16451.jpg,surprise
16452.jpg,fear
16453.jpg,sad
16454.jpg,sad
16455.jpg,fear
16456.jpg,surprise
16457.jpg,happy
16458.jpg,neutral
16459.jpg,happy
16460.jpg,neutral
16461.jpg,sad
16462.jpg,surprise
16463.jpg,angry
16464.jpg,fear
16465.jpg,sad
16466.jpg,happy
16467.jpg,neutral
16468.jpg,sad
16469.jpg,sad
16470.jpg,neutral
16471.jpg,happy
16472.jpg,happy
16473.jpg,surprise
16474.jpg,happy
16475.jpg,surprise
16476.jpg,surprise
16477.jpg,happy
16478.jpg,happy
16479.jpg,happy
16480.jpg,happy
16481.jpg,neutral
16482.jpg,happy
16483.jpg,sad
16484.jpg,fear
16485.jpg,sad
16486.jpg,neutral
16487.jpg,neutral
16488.jpg,sad
16489.jpg,happy
16490.jpg,sad
16491.jpg,neutral
16492.jpg,disgust
16493.jpg,fear
16494.jpg,fear
16495.jpg,fear
16496.jpg,neutral
16497.jpg,sad
16498.jpg,surprise
16499.jpg,happy
16500.jpg,neutral
16501.jpg,angry
16502.jpg,happy
16503.jpg,sad
16504.jpg,fear
16505.jpg,fear
16506.jpg,happy
16507.jpg,sad
16508.jpg,neutral
16509.jpg,happy
16510.jpg,happy
16511.jpg,neutral
16512.jpg,sad
16513.jpg,fear
16514.jpg,sad
16515.jpg,happy
16516.jpg,sad
16517.jpg,sad
16518.jpg,sad
16519.jpg,angry
16520.jpg,fear
16521.jpg,surprise
16522.jpg,sad
16523.jpg,angry
16524.jpg,surprise
16525.jpg,happy
16526.jpg,angry
16527.jpg,fear
16528.jpg,angry
16529.jpg,happy
16530.jpg,happy
16531.jpg,angry
16532.jpg,sad
16533.jpg,neutral
16534.jpg,surprise
16535.jpg,sad
16536.jpg,neutral
16537.jpg,neutral
16538.jpg,neutral
16539.jpg,surprise
16540.jpg,fear
16541.jpg,angry
16542.jpg,fear
16543.jpg,sad
16544.jpg,happy
16545.jpg,surprise
16546.jpg,fear
16547.jpg,happy
16548.jpg,fear
16549.jpg,happy
16550.jpg,sad
16551.jpg,happy
16552.jpg,angry
16553.jpg,happy
16554.jpg,angry
16555.jpg,happy
16556.jpg,fear
16557.jpg,happy
16558.jpg,sad
16559.jpg,angry
16560.jpg,angry
16561.jpg,surprise
16562.jpg,sad
16563.jpg,happy
16564.jpg,sad
16565.jpg,angry
16566.jpg,sad
16567.jpg,fear
16568.jpg,angry
16569.jpg,happy
16570.jpg,angry
16571.jpg,happy
16572.jpg,surprise
16573.jpg,happy
16574.jpg,happy
16575.jpg,fear
16576.jpg,neutral
16577.jpg,happy
16578.jpg,happy
16579.jpg,angry
16580.jpg,fear
16581.jpg,happy
16582.jpg,fear
16583.jpg,angry
16584.jpg,happy
16585.jpg,happy
16586.jpg,sad
16587.jpg,neutral
16588.jpg,neutral
16589.jpg,angry
16590.jpg,neutral
16591.jpg,happy
16592.jpg,happy
16593.jpg,neutral
16594.jpg,sad
16595.jpg,sad
16596.jpg,angry
16597.jpg,happy
16598.jpg,angry
16599.jpg,neutral
16600.jpg,happy
16601.jpg,happy
16602.jpg,neutral
16603.jpg,sad
16604.jpg,neutral
16605.jpg,angry
16606.jpg,sad
16607.jpg,fear
16608.jpg,surprise
16609.jpg,disgust
16610.jpg,angry
16611.jpg,angry
16612.jpg,angry
16613.jpg,fear
16614.jpg,sad
16615.jpg,sad
16616.jpg,neutral
16617.jpg,happy
16618.jpg,sad
16619.jpg,happy
16620.jpg,happy
16621.jpg,happy
16622.jpg,fear
16623.jpg,happy
16624.jpg,fear
16625.jpg,happy
16626.jpg,sad
16627.jpg,happy
16628.jpg,fear
16629.jpg,fear
16630.jpg,happy
16631.jpg,fear
16632.jpg,neutral
16633.jpg,fear
16634.jpg,angry
16635.jpg,surprise
16636.jpg,happy
16637.jpg,sad
16638.jpg,fear
16639.jpg,neutral
16640.jpg,happy
16641.jpg,happy
16642.jpg,happy
16643.jpg,surprise
16644.jpg,angry
16645.jpg,fear
16646.jpg,angry
16647.jpg,sad
16648.jpg,sad
16649.jpg,happy
16650.jpg,happy
16651.jpg,angry
16652.jpg,happy
16653.jpg,angry
16654.jpg,neutral
16655.jpg,happy
16656.jpg,happy
16657.jpg,sad
16658.jpg,happy
16659.jpg,happy
16660.jpg,happy
16661.jpg,happy
16662.jpg,surprise
16663.jpg,angry
16664.jpg,neutral
16665.jpg,neutral
16666.jpg,sad
16667.jpg,sad
16668.jpg,sad
16669.jpg,neutral
16670.jpg,sad
16671.jpg,sad
16672.jpg,fear
16673.jpg,happy
16674.jpg,happy
16675.jpg,neutral
16676.jpg,surprise
16677.jpg,sad
16678.jpg,fear
16679.jpg,neutral
16680.jpg,happy
16681.jpg,surprise
16682.jpg,sad
16683.jpg,angry
16684.jpg,surprise
16685.jpg,happy
16686.jpg,angry
16687.jpg,angry
16688.jpg,happy
16689.jpg,sad
16690.jpg,angry
16691.jpg,sad
16692.jpg,fear
16693.jpg,happy
16694.jpg,fear
16695.jpg,angry
16696.jpg,surprise
16697.jpg,fear
16698.jpg,fear
16699.jpg,happy
16700.jpg,sad
16701.jpg,angry
16702.jpg,happy
16703.jpg,surprise
16704.jpg,angry
16705.jpg,surprise
16706.jpg,surprise
16707.jpg,sad
16708.jpg,sad
16709.jpg,neutral
16710.jpg,surprise
16711.jpg,sad
16712.jpg,happy
16713.jpg,fear
16714.jpg,angry
16715.jpg,happy
16716.jpg,surprise
16717.jpg,neutral
16718.jpg,happy
16719.jpg,fear
16720.jpg,happy
16721.jpg,happy
16722.jpg,fear
16723.jpg,angry
16724.jpg,sad
16725.jpg,neutral
16726.jpg,sad
16727.jpg,happy
16728.jpg,surprise
16729.jpg,happy
16730.jpg,happy
16731.jpg,neutral
16732.jpg,sad
16733.jpg,sad
16734.jpg,angry
16735.jpg,angry
16736.jpg,surprise
16737.jpg,sad
16738.jpg,angry
16739.jpg,angry
16740.jpg,happy
16741.jpg,happy
16742.jpg,happy
16743.jpg,sad
16744.jpg,surprise
16745.jpg,fear
16746.jpg,neutral
16747.jpg,happy
16748.jpg,neutral
16749.jpg,fear
16750.jpg,disgust
16751.jpg,fear
16752.jpg,surprise
16753.jpg,fear
16754.jpg,fear
16755.jpg,sad
16756.jpg,happy
16757.jpg,angry
16758.jpg,happy
16759.jpg,fear
16760.jpg,fear
16761.jpg,sad
16762.jpg,happy
16763.jpg,sad
16764.jpg,happy
16765.jpg,angry
16766.jpg,neutral
16767.jpg,fear
16768.jpg,happy
16769.jpg,happy
16770.jpg,neutral
16771.jpg,surprise
16772.jpg,neutral
16773.jpg,fear
16774.jpg,surprise
16775.jpg,angry
16776.jpg,happy
16777.jpg,sad
16778.jpg,happy
16779.jpg,sad
16780.jpg,neutral
16781.jpg,angry
16782.jpg,sad
16783.jpg,sad
16784.jpg,surprise
16785.jpg,fear
16786.jpg,angry
16787.jpg,neutral
16788.jpg,angry
